FIGHT_ID,EVENT_ID,FIGHT_NAME,FIGHT_WEIGHTCLASS,FIGHT_METHOD,ROUND,TIME,FIGHT_TIME_FORMAT,FIGHT_REFEREE,FIGHT_DETAILS,MINUTE,SECOND,FIGHT_STUB,EVENT_NAME,EVENT_DATE,EVENT_LOCATION,EVENT_STUB,DATE_YMD,URL,FIGHT_WINNER
11045,1259,Katlyn Chookagian v Jessica Eye,Women&#039;s Flyweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision - Split,5,0,katlyn-chookagian-v-jessica-eye,UFC 231: Holloway vs. Ortega,"December 08, 2018","Toronto, Ontario, Canada",ufc-231-holloway-vs-ortega,08/12/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-231-holloway-vs-ortega-1259/katlyn-chookagian-v-jessica-eye-11045/,Jessica Eye
11302,1280,Gregor Gillespie v Vinc Pichel,Lightweight,Submission,2,04:06,3 Rnd (5-5-5),Todd Ronald Anderson,Arm Triangle From Half Guard,4,6,gregor-gillespie-v-vinc-pichel,UFC Fight Night: Rivera vs. Moraes,"June 01, 2018","Utica, New York, USA",ufc-fight-night-rivera-vs-moraes,01/06/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-rivera-vs-moraes-1280/gregor-gillespie-v-vinc-pichel-11302/,Gregor Gillespie
11305,1280,Julio Arce v Daniel Teymur,Featherweight,Submission,3,02:55,3 Rnd (5-5-5),Todd Ronald Anderson,Rear Naked Choke,2,55,julio-arce-v-daniel-teymur,UFC Fight Night: Rivera vs. Moraes,"June 01, 2018","Utica, New York, USA",ufc-fight-night-rivera-vs-moraes,01/06/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-rivera-vs-moraes-1280/julio-arce-v-daniel-teymur-11305/,Julio Arce
11308,1280,Nik Lentz v David Teymur,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,nik-lentz-v-david-teymur,UFC Fight Night: Rivera vs. Moraes,"June 01, 2018","Utica, New York, USA",ufc-fight-night-rivera-vs-moraes,01/06/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-rivera-vs-moraes-1280/nik-lentz-v-david-teymur-11308/,David Teymur
11377,1286,Renato Moicano v Calvin Kattar,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,renato-moicano-v-calvin-kattar,UFC 223: Khabib vs. Iaquinta,"April 07, 2018","Brooklyn, New York, USA",ufc-223-khabib-vs-iaquinta,07/04/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-223-khabib-vs-iaquinta-1286/renato-moicano-v-calvin-kattar-11377/,Renato Moicano
11381,1286,Evan Dunham v Olivier Aubin-Mercier,Lightweight,KO/TKO,1,00:53,3 Rnd (5-5-5),Todd Ronald Anderson,Knees to Body In Clinch,0,53,evan-dunham-v-olivier-aubin-mercier,UFC 223: Khabib vs. Iaquinta,"April 07, 2018","Brooklyn, New York, USA",ufc-223-khabib-vs-iaquinta,07/04/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-223-khabib-vs-iaquinta-1286/evan-dunham-v-olivier-aubin-mercier-11381/,Olivier Aubin-Mercier
11588,1304,James Vick v Joe Duffy,Lightweight,KO/TKO,2,04:59,3 Rnd (5-5-5),Todd Ronald Anderson,Punch to Head At Distance,4,59,james-vick-v-joe-duffy,UFC 217: Bisping vs. St-Pierre,"November 04, 2017","New York City, New York, USA",ufc-217-bisping-vs-st-pierre,04/11/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-217-bisping-vs-st-pierre-1304/james-vick-v-joe-duffy-11588/,James Vick
11591,1304,Randy Brown v Mickey Gall,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,randy-brown-v-mickey-gall,UFC 217: Bisping vs. St-Pierre,"November 04, 2017","New York City, New York, USA",ufc-217-bisping-vs-st-pierre,04/11/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-217-bisping-vs-st-pierre-1304/randy-brown-v-mickey-gall-11591/,Randy Brown
11593,1304,Aiemann Zahabi v Ricardo Ramos,Bantamweight,KO/TKO,3,01:58,3 Rnd (5-5-5),Todd Ronald Anderson,Spinning Back Elbow to Head At Distance       Spinning Back Elbow,1,58,aiemann-zahabi-v-ricardo-ramos,UFC 217: Bisping vs. St-Pierre,"November 04, 2017","New York City, New York, USA",ufc-217-bisping-vs-st-pierre,04/11/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-217-bisping-vs-st-pierre-1304/aiemann-zahabi-v-ricardo-ramos-11593/,Ricardo Ramos
11699,1314,Lyman Good v Elizeu Zaleski dos Santos,Welterweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision - Split,5,0,lyman-good-v-elizeu-zaleski-dos-santos,UFC Fight Night: Weidman vs. Gastelum,"July 22, 2017","Uniondale, New York, USA",ufc-fight-night-weidman-vs-gastelum,22/07/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-weidman-vs-gastelum-1314/lyman-good-v-elizeu-zaleski-dos-santos-11699/,Elizeu Zaleski dos Santos
11703,1314,Kyle Bochniak v Jeremy Kennedy,Featherweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,kyle-bochniak-v-jeremy-kennedy,UFC Fight Night: Weidman vs. Gastelum,"July 22, 2017","Uniondale, New York, USA",ufc-fight-night-weidman-vs-gastelum,22/07/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-weidman-vs-gastelum-1314/kyle-bochniak-v-jeremy-kennedy-11703/,Jeremy Kennedy
11707,1314,Frankie Perez v Chris Wade,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,frankie-perez-v-chris-wade,UFC Fight Night: Weidman vs. Gastelum,"July 22, 2017","Uniondale, New York, USA",ufc-fight-night-weidman-vs-gastelum,22/07/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-weidman-vs-gastelum-1314/frankie-perez-v-chris-wade-11707/,Chris Wade
11843,1326,Thiago Alves v Patrick Cote,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,thiago-alves-v-patrick-cote,UFC 210: Cormier vs. Johnson 2,"April 08, 2017","Buffalo, New York, USA",ufc-210-cormier-vs-johnson-2,08/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-210-cormier-vs-johnson-2-1326/thiago-alves-v-patrick-cote-11843/,Thiago Alves
11847,1326,Shane Burgos v Charles Rosa,Featherweight,KO/TKO,3,01:59,3 Rnd (5-5-5),Todd Ronald Anderson,Punch to Head In Clinch,1,59,shane-burgos-v-charles-rosa,UFC 210: Cormier vs. Johnson 2,"April 08, 2017","Buffalo, New York, USA",ufc-210-cormier-vs-johnson-2,08/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-210-cormier-vs-johnson-2-1326/shane-burgos-v-charles-rosa-11847/,Shane Burgos
11851,1326,Katlyn Chookagian v Irene Aldana,Women&#039;s Bantamweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision - Split,5,0,katlyn-chookagian-v-irene-aldana,UFC 210: Cormier vs. Johnson 2,"April 08, 2017","Buffalo, New York, USA",ufc-210-cormier-vs-johnson-2,08/04/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-210-cormier-vs-johnson-2-1326/katlyn-chookagian-v-irene-aldana-11851/,Katlyn Chookagian
11898,1331,Holly Holm v Germaine de Randamie,UFC Women&#039;s Featherweight Title,Decision - Unanimous,5,05:00,5 Rnd (5-5-5-5-5),Todd Ronald Anderson,Decision,5,0,holly-holm-v-germaine-de-randamie,UFC 208: Holm vs. De Randamie,"February 11, 2017","Brooklyn, New York, USA",ufc-208-holm-vs-de-randamie,11/02/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-208-holm-vs-de-randamie-1331/holly-holm-v-germaine-de-randamie-11898/,Germaine de Randamie
11902,1331,Dustin Poirier v Jim Miller,Lightweight,Decision - Majority,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,dustin-poirier-v-jim-miller,UFC 208: Holm vs. De Randamie,"February 11, 2017","Brooklyn, New York, USA",ufc-208-holm-vs-de-randamie,11/02/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-208-holm-vs-de-randamie-1331/dustin-poirier-v-jim-miller-11902/,Dustin Poirier
11974,1337,Valerie Letourneau v Viviane Pereira,Women&#039;s Strawweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision - Split,5,0,valerie-letourneau-v-viviane-pereira,UFC 206: Holloway vs. Pettis,"December 10, 2016","Toronto, Ontario, Canada",ufc-206-holloway-vs-pettis,10/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-206-holloway-vs-pettis-1337/valerie-letourneau-v-viviane-pereira-11974/,Viviane Pereira
11976,1337,John Makdessi v Lando Vannata,Lightweight,KO/TKO,1,01:40,3 Rnd (5-5-5),Todd Ronald Anderson,Kick to Head At Distance       Wheel Kick,1,40,john-makdessi-v-lando-vannata,UFC 206: Holloway vs. Pettis,"December 10, 2016","Toronto, Ontario, Canada",ufc-206-holloway-vs-pettis,10/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-206-holloway-vs-pettis-1337/john-makdessi-v-lando-vannata-11976/,Lando Vannata
11981,1338,Corey Anderson v Sean O&#039;Connell,Light Heavyweight,KO/TKO,2,02:36,3 Rnd (5-5-5),Todd Ronald Anderson,Punches to Head From Mount,2,36,corey-anderson-v-sean-o039connell,UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",ufc-fight-night-lewis-vs-abdurakhimov,09/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-abdurakhimov-1338/corey-anderson-v-sean-o-039-connell-11981/,Corey Anderson
11985,1338,Joseph Gigliotti v Gerald Meerschaert,Middleweight,Submission,1,04:12,3 Rnd (5-5-5),Todd Ronald Anderson,Anaconda Choke On Ground,4,12,joseph-gigliotti-v-gerald-meerschaert,UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",ufc-fight-night-lewis-vs-abdurakhimov,09/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-abdurakhimov-1338/joseph-gigliotti-v-gerald-meerschaert-11985/,Gerald Meerschaert
11989,1338,Keith Berish v Ryan Janes,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision,5,0,keith-berish-v-ryan-janes,UFC Fight Night: Lewis vs. Abdurakhimov,"December 09, 2016","Albany, New York, USA",ufc-fight-night-lewis-vs-abdurakhimov,09/12/2016,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-lewis-vs-abdurakhimov-1338/keith-berish-v-ryan-janes-11989/,Ryan Janes
13536,1473,John Makdessi v Renee Forte,Lightweight,KO/TKO,1,02:01,3 Rnd (5-5-5),Todd Ronald Anderson,Punch to Head In Clinch,2,1,john-makdessi-v-renee-forte,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/john-makdessi-v-renee-forte-13536/,John Makdessi
13538,1473,Roland Delorme v Alex Caceres,Bantamweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Todd Ronald Anderson,Decision - Split,5,0,roland-delorme-v-alex-caceres,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada",ufc-165-jones-vs-gustafsson,21/09/2013,https://vegas-odds.com/ufc-fight-statistics/ufc-165-jones-vs-gustafsson-1473/roland-delorme-v-alex-caceres-13538/,Alex Caceres
12803,1407,Dustin Poirier v Diego Ferreira,Lightweight,KO/TKO,1,03:45,3 Rnd (5-5-5),Todd McGovern,Punch to Head In Clinch,3,45,dustin-poirier-v-diego-ferreira,UFC Fight Night: Mendes vs Lamas,"April 04, 2015","Fairfax, Virginia, USA",ufc-fight-night-mendes-vs-lamas,04/04/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-mendes-vs-lamas-1407/dustin-poirier-v-diego-ferreira-12803/,Dustin Poirier
12807,1407,Ron Stallings v Justin Jones,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd McGovern,Decision,5,0,ron-stallings-v-justin-jones,UFC Fight Night: Mendes vs Lamas,"April 04, 2015","Fairfax, Virginia, USA",ufc-fight-night-mendes-vs-lamas,04/04/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-mendes-vs-lamas-1407/ron-stallings-v-justin-jones-12807/,Ron Stallings
14022,1516,Yves Jabouin v Jeff Hougland,Bantamweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd McGovern,Decision,5,0,yves-jabouin-v-jeff-hougland,UFC on FUEL TV: Korean Zombie vs Poirier,"May 15, 2012","Fairfax, Virginia, USA",ufc-on-fuel-tv-korean-zombie-vs-poirier,15/05/2012,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fuel-tv-korean-zombie-vs-poirier-1516/yves-jabouin-v-jeff-hougland-14022/,Yves Jabouin
14024,1516,Jason MacDonald v Tom Lawlor,Middleweight,KO/TKO,1,00:50,3 Rnd (5-5-5),Todd McGovern,Punch to Head At Distance,0,50,jason-macdonald-v-tom-lawlor,UFC on FUEL TV: Korean Zombie vs Poirier,"May 15, 2012","Fairfax, Virginia, USA",ufc-on-fuel-tv-korean-zombie-vs-poirier,15/05/2012,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fuel-tv-korean-zombie-vs-poirier-1516/jason-macdonald-v-tom-lawlor-14024/,Tom Lawlor
14028,1516,Rafael Dos Anjos v Kamal Shalorus,Lightweight,Submission,1,01:40,3 Rnd (5-5-5),Todd McGovern,Rear Naked Choke,1,40,rafael-dos-anjos-v-kamal-shalorus,UFC on FUEL TV: Korean Zombie vs Poirier,"May 15, 2012","Fairfax, Virginia, USA",ufc-on-fuel-tv-korean-zombie-vs-poirier,15/05/2012,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fuel-tv-korean-zombie-vs-poirier-1516/rafael-dos-anjos-v-kamal-shalorus-14028/,Rafael Dos Anjos
14681,1576,Gerald Harris v John Salter,Middleweight,KO/TKO,3,03:24,3 Rnd (5-5-5),Todd McGovern,Punches to Head From Half Guard,3,24,gerald-harris-v-john-salter,UFC Fight Night: Maynard vs Diaz,"January 11, 2010","Fairfax, Virginia, USA",ufc-fight-night-maynard-vs-diaz,11/01/2010,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-maynard-vs-diaz-1576/gerald-harris-v-john-salter-14681/,Gerald Harris
14949,1602,Gray Maynard v Rich Clementi,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Frederickson,Decision,5,0,gray-maynard-v-rich-clementi,UFC 90: Silva vs Cote,"October 25, 2008","Rosemont, Illinois, USA",ufc-90-silva-vs-cote,25/10/2008,https://vegas-odds.com/ufc-fight-statistics/ufc-90-silva-vs-cote-1602/gray-maynard-v-rich-clementi-14949/,Gray Maynard
14955,1602,Hermes Franca v Marcus Aurelio,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Todd Frederickson,Decision,5,0,hermes-franca-v-marcus-aurelio,UFC 90: Silva vs Cote,"October 25, 2008","Rosemont, Illinois, USA",ufc-90-silva-vs-cote,25/10/2008,https://vegas-odds.com/ufc-fight-statistics/ufc-90-silva-vs-cote-1602/hermes-franca-v-marcus-aurelio-14955/,Hermes Franca
11107,1264,Chas Skelly v Bobby Moffett,Featherweight,Overturned,2,02:43,3 Rnd (5-5-5),Tim Mills,Early Stoppage,2,43,chas-skelly-v-bobby-moffett,UFC Fight Night: Korean Zombie vs. Rodriguez,"November 10, 2018","Denver, Colorado, USA",ufc-fight-night-korean-zombie-vs-rodriguez,10/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-korean-zombie-vs-rodriguez-1264/chas-skelly-v-bobby-moffett-11107/,Bobby Moffett
11109,1264,Devonte Smith v Julian Erosa,Lightweight,KO/TKO,1,00:46,3 Rnd (5-5-5),Tim Mills,Punches to Head At Distance,0,46,devonte-smith-v-julian-erosa,UFC Fight Night: Korean Zombie vs. Rodriguez,"November 10, 2018","Denver, Colorado, USA",ufc-fight-night-korean-zombie-vs-rodriguez,10/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-korean-zombie-vs-rodriguez-1264/devonte-smith-v-julian-erosa-11109/,Devonte Smith
11111,1264,Mark De La Rosa v Joby Sanchez,Bantamweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Tim Mills,Decision - Split,5,0,mark-de-la-rosa-v-joby-sanchez,UFC Fight Night: Korean Zombie vs. Rodriguez,"November 10, 2018","Denver, Colorado, USA",ufc-fight-night-korean-zombie-vs-rodriguez,10/11/2018,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-korean-zombie-vs-rodriguez-1264/mark-de-la-rosa-v-joby-sanchez-11111/,Mark De La Rosa
11925,1333,Raphael Assuncao v Aljamain Sterling,Bantamweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Tim Mills,Decision - Split,5,0,raphael-assuncao-v-aljamain-sterling,UFC on FOX: Shevchenko vs. Pena,"January 28, 2017","Denver, Colorado, USA",ufc-on-fox-shevchenko-vs-pena,28/01/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-shevchenko-vs-pena-1333/raphael-assuncao-v-aljamain-sterling-11925/,Raphael Assuncao
11928,1333,Eric Spicely v Alessio Di Chirico,Middleweight,Submission,1,02:14,3 Rnd (5-5-5),Tim Mills,Triangle Choke From Bottom Guard,2,14,eric-spicely-v-alessio-di-chirico,UFC on FOX: Shevchenko vs. Pena,"January 28, 2017","Denver, Colorado, USA",ufc-on-fox-shevchenko-vs-pena,28/01/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-shevchenko-vs-pena-1333/eric-spicely-v-alessio-di-chirico-11928/,Eric Spicely
11931,1333,Jason Gonzalez v JC Cottrell,Lightweight,Submission,1,03:54,3 Rnd (5-5-5),Tim Mills,D&#039;Arce Choke On Ground,3,54,jason-gonzalez-v-jc-cottrell,UFC on FOX: Shevchenko vs. Pena,"January 28, 2017","Denver, Colorado, USA",ufc-on-fox-shevchenko-vs-pena,28/01/2017,https://vegas-odds.com/ufc-fight-statistics/ufc-on-fox-shevchenko-vs-pena-1333/jason-gonzalez-v-jc-cottrell-11931/,Jason Gonzalez
12858,1412,Michel Prazeres v Kevin Lee,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Tim Mills,Decision,5,0,michel-prazeres-v-kevin-lee,UFC Fight Night: Henderson vs Thatch,"February 14, 2015","Broomfield, Colorado, USA",ufc-fight-night-henderson-vs-thatch,14/02/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-henderson-vs-thatch-1412/michel-prazeres-v-kevin-lee-12858/,Kevin Lee
12861,1412,Chas Skelly v Jim Alers,Featherweight,KO/TKO,2,04:59,3 Rnd (5-5-5),Tim Mills,Punches to Head At Distance,4,59,chas-skelly-v-jim-alers,UFC Fight Night: Henderson vs Thatch,"February 14, 2015","Broomfield, Colorado, USA",ufc-fight-night-henderson-vs-thatch,14/02/2015,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-henderson-vs-thatch-1412/chas-skelly-v-jim-alers-12861/,Chas Skelly
13918,1506,Nik Lentz v Eiji Mitsuoka,Featherweight,KO/TKO,1,03:45,3 Rnd (5-5-5),Tim Mills,Punches to Head From Back Control,3,45,nik-lentz-v-eiji-mitsuoka,UFC 150: Henderson vs Edgar II,"August 11, 2012","Denver, Colorado, USA",ufc-150-henderson-vs-edgar-ii,11/08/2012,https://vegas-odds.com/ufc-fight-statistics/ufc-150-henderson-vs-edgar-ii-1506/nik-lentz-v-eiji-mitsuoka-13918/,Nik Lentz
14245,1536,James Te Huna v Ricardo Romero,Light Heavyweight,KO/TKO,1,00:47,3 Rnd (5-5-5),Tim Mills,Punches to Head On Ground,0,47,james-te-huna-v-ricardo-romero,UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA",ufc-135-jones-vs-rampage,24/09/2011,https://vegas-odds.com/ufc-fight-statistics/ufc-135-jones-vs-rampage-1536/james-te-huna-v-ricardo-romero-14245/,James Te Huna
14647,1573,Duane Ludwig v Darren Elkins,Lightweight,KO/TKO,1,00:44,3 Rnd (5-5-5),Tim Mills,to           Ankle Injury,0,44,duane-ludwig-v-darren-elkins,UFC Live: Vera vs Jones,"March 21, 2010","Broomfield, Colorado, USA",ufc-live-vera-vs-jones,21/03/2010,https://vegas-odds.com/ufc-fight-statistics/ufc-live-vera-vs-jones-1573/duane-ludwig-v-darren-elkins-14647/,Darren Elkins
14650,1573,Mike Pierce v Julio Paulino,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Tim Mills,Decision,5,0,mike-pierce-v-julio-paulino,UFC Live: Vera vs Jones,"March 21, 2010","Broomfield, Colorado, USA",ufc-live-vera-vs-jones,21/03/2010,https://vegas-odds.com/ufc-fight-statistics/ufc-live-vera-vs-jones-1573/mike-pierce-v-julio-paulino-14650/,Mike Pierce
15067,1613,Marcus Aurelio v Ryan Roberts,Lightweight,Submission,1,00:16,3 Rnd (5-5-5),Tim Mills,Armbar On Ground,0,16,marcus-aurelio-v-ryan-roberts,UFC Fight Night: Florian vs Lauzon,"April 02, 2008","Broomfield, Colorado, USA",ufc-fight-night-florian-vs-lauzon,02/04/2008,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-florian-vs-lauzon-1613/marcus-aurelio-v-ryan-roberts-15067/,Marcus Aurelio
15069,1613,Clay Guida v Samy Schiavo,Lightweight,KO/TKO,1,04:15,3 Rnd (5-5-5),Tim Mills,Punches to Head From Mount,4,15,clay-guida-v-samy-schiavo,UFC Fight Night: Florian vs Lauzon,"April 02, 2008","Broomfield, Colorado, USA",ufc-fight-night-florian-vs-lauzon,02/04/2008,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-florian-vs-lauzon-1613/clay-guida-v-samy-schiavo-15069/,Clay Guida
15071,1613,Anthony Johnson v Tommy Speer,Welterweight,KO/TKO,1,00:51,3 Rnd (5-5-5),Tim Mills,Punches to Head At Distance,0,51,anthony-johnson-v-tommy-speer,UFC Fight Night: Florian vs Lauzon,"April 02, 2008","Broomfield, Colorado, USA",ufc-fight-night-florian-vs-lauzon,02/04/2008,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-florian-vs-lauzon-1613/anthony-johnson-v-tommy-speer-15071/,Anthony Johnson
10501,1215,Junyong Park v Marc-Andre Barriault,Middleweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Thomas Fan,Decision,5,0,junyong-park-v-marc-andre-barriault,UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",ufc-fight-night-edgar-vs-the-korean-zombie,21/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-edgar-vs-the-korean-zombie-1215/junyong-park-v-marc-andre-barriault-10501/,Junyong Park
10505,1215,Dong Hyun Ma v Omar Morales,Lightweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Thomas Fan,Decision,5,0,dong-hyun-ma-v-omar-morales,UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",ufc-fight-night-edgar-vs-the-korean-zombie,21/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-edgar-vs-the-korean-zombie-1215/dong-hyun-ma-v-omar-morales-10505/,Omar Morales
10509,1215,Alatengheili v Ryan Benoit,Bantamweight,Decision - Split,3,05:00,3 Rnd (5-5-5),Thomas Fan,Decision - Split,5,0,alatengheili-v-ryan-benoit,UFC Fight Night: Edgar vs. The Korean Zombie,"December 21, 2019","Busan, South Korea",ufc-fight-night-edgar-vs-the-korean-zombie,21/12/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-edgar-vs-the-korean-zombie-1215/alatengheili-v-ryan-benoit-10509/,Alatengheili
10576,1221,Muslim Salikhov v Laureano Staropoli,Welterweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Thomas Fan,Decision,5,0,muslim-salikhov-v-laureano-staropoli,UFC Fight Night: Maia vs. Askren,"October 26, 2019","Kallang, Singapore",ufc-fight-night-maia-vs-askren,26/10/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-maia-vs-askren-1221/muslim-salikhov-v-laureano-staropoli-10576/,Muslim Salikhov
10582,1221,Raphael Pessoa v Jeff Hughes,Heavyweight,Decision - Unanimous,3,05:00,3 Rnd (5-5-5),Thomas Fan,Decision,5,0,raphael-pessoa-v-jeff-hughes,UFC Fight Night: Maia vs. Askren,"October 26, 2019","Kallang, Singapore",ufc-fight-night-maia-vs-askren,26/10/2019,https://vegas-odds.com/ufc-fight-statistics/ufc-fight-night-maia-vs-askren-1221/raphael-pessoa-v-jeff-hughes-10582/,Raphael Pessoa
